TimeStamp	TMP	Permeability	Permeability TC	dP module	dP module TC	dP module TC abs	Flux	Vcrossflow	Recovery	Active program number	Mem. retention	Sys. retention	00-FIT-01	01-FIT-01	01-FIT-02	01-FIT-03	01-PIT-01	01-PIT-02	01-PIT-03	00-LT-01	02-LT-01	00-QIT-01	00-QIT-02	01-QIT-01	01-QIT-02	01-TIT-01	01-TIT-02	00-P-01	Power_00-P-01	00-FC-01	00-FC-02	01-P-01	Power_01-P-01	01-FC-01	02-P-01	02-FC-01	02-FC-02	02-FC-03	00-COV-01	00-SC-01	00-COV-02	00-SC-02	04-SC-01	01-HE-01	PV FIL DIR.	00-AV-01	00-AV-02	00-AV-03	00-AV-04	01-AV-01	01-AV-02	01-AV-03	01-AV-04	01-AV-06	01-AV-05	01-AV-07	01-AV-08	01-AV-09	01-AV-10	01-AV-11	01-AV-12	01-AV-13	01-AV-14	01-AV-15	03-AV-01	03-AV-02	03-AV-03	03-AV-04	03-AV-05	Total permeate	Total permeate BW	Total feed	PV used perm dosing	Net recovery	Specific_power	Filtration timer	Chemical timer
2026-02-08 17:09:06 23	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.04	21.48	1.18	4.44	1.01	0.18	4.016	3.74	0.16	98	107	8.85	0.829	1.104	0.651	4.95	5.36	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	10.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	18.5096330733333	18.64728194075
2026-02-08 17:09:11 23	3.73	5.4	8.22	0.44	0.29	0.29	20.1	0.2	85.1	10	41.06	21.48	1.18	4.44	1.01	0.18	4.013	3.737	0.16	98	107	8.85	0.829	1.104	0.651	4.95	5.36	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	10.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	18.59299608	18.6486713231111
2026-02-08 17:09:16 24	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.11	21.48	1.18	4.44	1.01	0.18	4.017	3.738	0.16	98	107	8.85	0.829	1.105	0.651	4.95	5.36	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	10.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	18.6764502216667	18.6500622251111
2026-02-08 17:09:21 25	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.08	21.43	1.18	4.43	1.01	0.18	4.017	3.741	0.16	98	107	8.85	0.829	1.105	0.651	4.95	5.36	1	0.15	48.1	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	10.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	18.75992351	18.6514534479444
2026-02-08 17:09:26 25	3.72	5.42	8.24	0.44	0.29	0.29	20.1	0.2	85.1	10	41.08	21.43	1.18	4.43	1.01	0.18	4.01	3.734	0.16	98	107	8.85	0.829	1.105	0.651	4.95	5.37	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	10.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	18.8434105066667	18.652844898
2026-02-08 17:09:31 26	3.73	5.39	8.2	0.44	0.29	0.29	20.1	0.2	85.1	10	41.08	21.43	1.18	4.46	1	0.18	4.016	3.74	0.16	98	107	8.85	0.829	1.105	0.651	4.95	5.37	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	10.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	18.9267945166667	18.6542346314722
2026-02-08 17:09:36 26	3.72	5.4	8.22	0.44	0.29	0.29	20.1	0.2	85.1	10	41.1	21.5	1.18	4.44	1.01	0.18	4.011	3.735	0.16	98	107	8.85	0.829	1.105	0.651	4.95	5.37	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	10.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.0101403033333	18.6556237279167
2026-02-08 17:09:41 27	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.16	21.5	1.18	4.44	1.01	0.18	4.014	3.738	0.16	98	107	8.85	0.829	1.106	0.651	4.95	5.37	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	10.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.09362758	18.6570151818056
2026-02-08 17:09:46 27	3.72	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.2	21.5	1.18	4.43	1.01	0.18	4.013	3.738	0.16	98	107	8.85	0.829	1.107	0.651	4.95	5.37	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.1770803933333	18.6584060618889
2026-02-08 17:09:51 29	3.72	5.41	8.22	0.43	0.29	0.29	20.1	0.2	85.1	10	41.2	21.5	1.18	4.44	1.01	0.18	4.011	3.736	0.16	98	107	8.85	0.829	1.107	0.651	4.94	5.37	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.2606099516667	18.6597982220556
2026-02-08 17:09:56 29	3.73	5.4	8.22	0.44	0.29	0.29	20.1	0.2	85.1	10	41.16	21.42	1.18	4.44	1.01	0.18	4.014	3.739	0.16	98	107	8.85	0.829	1.107	0.651	4.95	5.37	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.3440229883333	18.6611884381111
2026-02-08 17:10:01 30	3.72	5.4	8.22	0.44	0.29	0.29	20.1	0.2	85.1	10	41.2	21.47	1.18	4.45	1.01	0.18	4.013	3.737	0.16	98	107	8.85	0.829	1.107	0.651	4.95	5.37	1	0.15	48.1	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	11	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.4274809133333	18.6625794033889
2026-02-08 17:10:06 30	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.18	21.46	1.18	4.46	1.01	0.18	4.015	3.738	0.16	98	107	8.85	0.829	1.107	0.651	4.94	5.37	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.51082858	18.6639685325278
2026-02-08 17:10:11 31	3.73	5.4	8.21	0.43	0.29	0.29	20.1	0.2	85.1	10	41.28	21.42	1.18	4.44	1.01	0.18	4.017	3.742	0.16	98	107	8.85	0.829	1.109	0.651	4.94	5.37	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.5944123883333	18.665361596
2026-02-08 17:10:16 32	3.72	5.4	8.22	0.44	0.29	0.29	20.1	0.2	85.1	10	41.32	21.42	1.18	4.44	1.01	0.18	4.013	3.736	0.16	98	107	8.85	0.829	1.11	0.651	4.95	5.38	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.6778633483333	18.6667524453333
2026-02-08 17:10:21 33	3.73	5.39	8.2	0.44	0.29	0.29	20.1	0.2	85.1	10	41.32	21.42	1.18	4.45	1	0.18	4.014	3.739	0.16	98	107	8.85	0.829	1.11	0.651	4.95	5.38	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.7613365333333	18.6681436642222
2026-02-08 17:10:26 33	3.72	5.41	8.23	0.43	0.29	0.29	20.1	0.2	85.1	10	41.34	21.42	1.18	4.44	1.01	0.18	4.012	3.737	0.16	98	107	8.85	0.829	1.11	0.651	4.95	5.38	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.844682535	18.6695327650833
2026-02-08 17:10:31 34	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.34	21.42	1.18	4.44	1.01	0.18	4.02	3.743	0.16	98	107	8.85	0.829	1.11	0.651	4.95	5.38	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	19.9281310133333	18.6709235730833
2026-02-08 17:10:36 35	3.73	5.4	8.22	0.44	0.29	0.29	20.2	0.2	85.1	10	41.32	21.38	1.18	4.44	1.01	0.18	4.018	3.742	0.16	98	107	8.85	0.829	1.111	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.01164846	18.6723155296667
2026-02-08 17:10:41 35	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.32	21.38	1.18	4.44	1.01	0.18	4.018	3.742	0.16	98	107	8.85	0.829	1.111	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.0949720016667	18.6737042553333
2026-02-08 17:10:46 35	3.73	5.38	8.19	0.44	0.29	0.29	20.1	0.2	85	10	41.34	21.38	1.18	4.43	1	0.18	4.021	3.742	0.16	98	107	8.85	0.829	1.111	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.178415975	18.6750949881389
2026-02-08 17:10:51 36	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.4	21.38	1.18	4.45	1.01	0.18	4.016	3.738	0.16	98	107	8.85	0.829	1.112	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.261874735	18.6764859684167
2026-02-08 17:10:56 36	3.73	5.39	8.2	0.44	0.29	0.29	20.1	0.2	85.1	10	41.4	21.38	1.18	4.44	1.01	0.18	4.018	3.742	0.16	98	107	8.86	0.829	1.112	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.34534882	18.6778772023056
2026-02-08 17:11:01 36	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.47	21.38	1.18	4.43	1	0.18	4.013	3.738	0.16	98	107	8.86	0.829	1.114	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.4285578683333	18.6792640196944
2026-02-08 17:11:06 37	3.73	5.4	8.21	0.43	0.29	0.29	20.1	0.2	85.1	10	41.47	21.38	1.17	4.44	1	0.18	4.018	3.744	0.16	98	107	8.86	0.829	1.114	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.5119588333333	18.6806540366667
2026-02-08 17:11:11 38	3.73	5.4	8.21	0.43	0.29	0.29	20.1	0.2	85.1	10	41.44	21.3	1.18	4.44	1.01	0.18	4.016	3.742	0.16	98	107	8.86	0.829	1.114	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.595457	18.682045672
2026-02-08 17:11:16 38	3.73	5.4	8.22	0.43	0.29	0.29	20.1	0.2	85.1	10	41.44	21.3	1.18	4.44	1.01	0.18	4.017	3.742	0.16	98	107	8.86	0.829	1.114	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.6787959933333	18.6834346549167
2026-02-08 17:11:21 39	3.73	5.39	8.2	0.44	0.29	0.29	20.1	0.2	85.1	10	41.44	21.3	1.18	4.43	1.01	0.18	4.02	3.742	0.16	98	107	8.86	0.829	1.114	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.76236943	18.6848275465833
2026-02-08 17:11:26 40	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.46	21.27	1.18	4.43	1.01	0.18	4.017	3.741	0.16	98	107	8.85	0.828	1.114	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.8458315466667	18.6862185810833
2026-02-08 17:11:31 41	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.48	21.34	1.18	4.44	1.01	0.18	4.02	3.742	0.16	98	107	8.85	0.829	1.114	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	20.9292841083333	18.687609458
2026-02-08 17:11:36 41	3.73	5.4	8.21	0.43	0.28	0.28	20.1	0.2	85.1	10	41.54	21.34	1.18	4.43	1.01	0.18	4.019	3.746	0.16	98	107	8.85	0.829	1.115	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	21.0127321	18.6890002577778
2026-02-08 17:11:41 43	3.73	5.4	8.22	0.44	0.29	0.29	20.1	0.2	85.1	10	41.54	21.3	1.18	4.43	1.01	0.18	4.016	3.738	0.16	98	107	8.85	0.829	1.115	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	11.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	21.0962678566667	18.6903925194167
2026-02-08 17:11:46 42	3.73	5.4	8.22	0.44	0.29	0.29	20.1	0.2	85.1	10	41.54	21.29	1.18	4.45	1.01	0.18	4.018	3.741	0.16	98	107	8.85	0.829	1.116	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	11.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	21.1794499283333	18.6917788876111
2026-02-08 17:11:51 43	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.59	21.34	1.18	4.44	1.01	0.18	4.018	3.741	0.16	98	107	8.85	0.829	1.117	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	11.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	21.2629459216667	18.6931704869722
2026-02-08 17:11:56 43	3.72	5.41	8.23	0.44	0.29	0.29	20.1	0.2	85.1	10	41.56	21.29	1.18	4.44	1.01	0.18	4.014	3.739	0.16	98	107	8.86	0.829	1.117	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	21.3462849916667	18.6945594726389
2026-02-08 17:12:01 44	3.73	5.39	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.56	21.26	1.18	4.43	1.01	0.18	4.018	3.741	0.16	98	107	8.86	0.829	1.117	0.652	4.94	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.8	0.1	79.7	0.11	21.4298437083333	18.6959521169167
2026-02-08 17:12:06 44	3.73	5.4	8.22	0.43	0.29	0.29	20.1	0.2	85.1	10	41.58	21.26	1.18	4.44	1.01	0.18	4.018	3.743	0.16	98	107	8.86	0.829	1.117	0.652	4.93	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	21.5131839066667	18.6973411211667
2026-02-08 17:12:11 44	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.58	21.26	1.18	4.44	1.01	0.18	4.019	3.744	0.16	98	107	8.86	0.829	1.117	0.652	4.93	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	21.5965426266667	18.6987304331667
2026-02-08 17:12:16 45	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.58	21.29	1.18	4.43	1.01	0.18	4.017	3.741	0.16	98	107	8.86	0.829	1.117	0.652	4.93	5.38	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	21.6799829433333	18.70012110525
2026-02-08 17:12:21 46	3.73	5.39	8.2	0.44	0.29	0.29	20.1	0.2	85.1	10	41.64	21.29	1.18	4.45	1.01	0.18	4.021	3.746	0.16	98	107	8.86	0.829	1.118	0.652	4.93	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	21.7635247383333	18.7015134674167
2026-02-08 17:12:26 48	3.73	5.39	8.2	0.43	0.28	0.28	20.1	0.2	85	10	41.6	21.21	1.18	4.44	1	0.18	4.013	3.74	0.16	98	107	8.86	0.829	1.118	0.653	4.93	5.38	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	21.84710548	18.70290648075
2026-02-08 17:12:31 49	3.73	5.39	8.19	0.44	0.29	0.29	20.1	0.2	85.1	10	41.6	21.21	1.18	4.44	1.01	0.18	4.022	3.747	0.16	98	107	8.86	0.829	1.118	0.653	4.93	5.38	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	21.930654165	18.7042989581111
2026-02-08 17:12:36 50	3.73	5.39	8.2	0.44	0.29	0.29	20.1	0.2	85	10	41.62	21.21	1.18	4.44	1	0.18	4.019	3.742	0.16	98	107	8.86	0.829	1.118	0.653	4.93	5.38	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	22.0141904166667	18.7056912287778
2026-02-08 17:12:41 51	3.73	5.39	8.2	0.44	0.29	0.29	20.1	0.2	85.1	10	41.68	21.21	1.18	4.44	1.01	0.18	4.021	3.742	0.16	98	107	8.86	0.829	1.119	0.653	4.93	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	22.0976978316667	18.7070830191944
2026-02-08 17:12:46 52	3.73	5.39	8.2	0.44	0.29	0.29	20.1	0.2	85.1	10	41.68	21.25	1.18	4.44	1.01	0.18	4.019	3.742	0.16	98	107	8.86	0.829	1.119	0.653	4.92	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	22.1812223816667	18.7084750958611
2026-02-08 17:12:51 53	3.73	5.4	8.21	0.44	0.29	0.29	20.1	0.2	85.1	10	41.7	21.25	1.18	4.44	1.01	0.18	4.018	3.742	0.16	98	107	8.86	0.829	1.12	0.653	4.93	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	22.2647303266667	18.7098668948889
2026-02-08 17:12:56 55	3.73	5.38	8.18	0.44	0.29	0.29	20.1	0.2	85.1	10	41.7	21.25	1.18	4.46	1	0.18	4.022	3.746	0.16	98	107	8.85	0.829	1.12	0.653	4.93	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	22.34827282	18.7112592690278
2026-02-08 17:13:01 56	3.73	5.39	8.2	0.44	0.29	0.29	20.1	0.2	85.1	10	41.67	21.17	1.17	4.45	1.01	0.18	4.02	3.742	0.16	98	107	8.85	0.829	1.12	0.653	4.93	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	22.4317884833333	18.7126511976111
2026-02-08 17:13:06 56	3.73	5.39	8.21	0.43	0.29	0.29	20.1	0.2	85.1	10	41.67	21.2	1.18	4.44	1.01	0.18	4.021	3.747	0.16	98	107	8.85	0.829	1.12	0.653	4.92	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	22.5152348133333	18.7140419689444
2026-02-08 17:13:11 57	3.73	5.4	8.22	0.44	0.29	0.29	20.1	0.2	85.1	10	41.72	21.2	1.18	4.45	1.01	0.18	4.018	3.742	0.16	98	107	8.85	0.829	1.121	0.653	4.92	5.38	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.8	0	0	0	11.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	22.59870312	18.7154331081111
2026-02-08 17:13:16 58	3.73	5.4	8.22	0.44	0.29	0.29	20.1	0.2	85.1	10	41.72	21.2	1.18	4.45	1.01	0.18	4.019	3.743	0.16	98	107	8.85	0.829	1.121	0.653	4.92	5.38	1	0.15	48.2	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	22.6822295633333	18.7168252156111
2026-02-08 17:13:21 60	3.74	5.38	8.19	0.44	0.29	0.29	20.1	0.2	85.1	10	41.72	21.2	1.18	4.43	1.01	0.18	4.027	3.751	0.16	98	107	8.85	0.829	1.121	0.653	4.92	5.38	1	0.15	48.3	0	1	-0.04	2.9	0	50	47.6	49.8	0	0	0	11.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	18.8	-0.3	23.9	0.1	79.7	0.11	22.7657731183333	18.7182176081111
